record_id,outcome,failure_id,run_id,exact_head,route,browser,viewport,theme_requested,theme_observed,motion_mode,authentication_state,persistence_state,action_state,first_failing_assertion,console_error,page_error,resource_failure,screenshot_path,likely_category,confirmed_root_cause,affected_source_path,severity,fix_commit,retest_result,waiver_status,waiver_rationale,fixed_nav_overlap_count,horizontal_overflow_px,unlabeled_controls,cls,truth_boundary_passed,font_status,load_ms
P2B-R30482255458-088,FAIL,BF-088,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1024x768,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:21,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,21,0,0,0,True,loaded,522.58
P2B-R30482255458-089,FAIL,BF-089,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1024x768,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,334.31
P2B-R30482255458-090,FAIL,BF-090,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1024x768,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:25,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,25,0,0,0,True,loaded,294.38
P2B-R30482255458-091,FAIL,BF-091,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1024x768,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:22,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,22,0,0,0,True,loaded,515.87
P2B-R30482255458-092,FAIL,BF-092,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1024x768,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:25,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,25,0,0,0,True,loaded,332.45
P2B-R30482255458-093,FAIL,BF-093,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1024x768,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:23,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,23,0,0,0,True,loaded,525.4
P2B-R30482255458-094,FAIL,BF-094,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1024x768,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,427.19
P2B-R30482255458-095,FAIL,BF-095,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1024x768,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:25,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,25,0,0,0,True,loaded,302.73
P2B-R30482255458-096,FAIL,BF-096,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1024x768,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,517.38
P2B-R30482255458-097,FAIL,BF-097,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1024x768,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:25,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,25,0,0,0,True,loaded,306.76
P2B-R30482255458-098,FAIL,BF-098,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1024x768,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:21,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,21,0,0,0,True,loaded,508.25
P2B-R30482255458-099,FAIL,BF-099,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1024x768,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,425.35
P2B-R30482255458-100,FAIL,BF-100,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1024x768,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:25,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,25,0,0,0,True,loaded,300.77
P2B-R30482255458-101,FAIL,BF-101,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1440x1000,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:43,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,43,0,0,0,True,loaded,471.83
P2B-R30482255458-102,FAIL,BF-102,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1440x1000,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:27,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,27,0,0,0,True,loaded,352.03
P2B-R30482255458-103,FAIL,BF-103,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1440x1000,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:32,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,32,0,0,0,True,loaded,483.19
P2B-R30482255458-104,FAIL,BF-104,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1440x1000,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,381.68
P2B-R30482255458-105,FAIL,BF-105,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1440x1000,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,324.88
P2B-R30482255458-106,FAIL,BF-106,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1440x1000,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:43,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,43,0,0,0,True,loaded,487.8
P2B-R30482255458-107,FAIL,BF-107,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1440x1000,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:27,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,27,0,0,0,True,loaded,378.37
P2B-R30482255458-108,FAIL,BF-108,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1440x1000,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:32,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,32,0,0,0,True,loaded,489.93
P2B-R30482255458-109,FAIL,BF-109,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1440x1000,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,332.95
P2B-R30482255458-110,FAIL,BF-110,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1440x1000,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,343.94
P2B-R30482255458-111,FAIL,BF-111,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1440x1000,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:43,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,43,0,0,0,True,loaded,504.03
P2B-R30482255458-112,FAIL,BF-112,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1440x1000,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:27,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,27,0,0,0,True,loaded,332.8
P2B-R30482255458-113,FAIL,BF-113,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1440x1000,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:32,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,32,0,0,0,True,loaded,488.42
P2B-R30482255458-114,FAIL,BF-114,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1440x1000,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,389.72
P2B-R30482255458-115,FAIL,BF-115,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1440x1000,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,324.34
P2B-R30482255458-116,FAIL,BF-116,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1440x1000,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:43,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,43,0,0,0,True,loaded,526.59
P2B-R30482255458-117,FAIL,BF-117,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1440x1000,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:27,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,27,0,0,0,True,loaded,333.94
P2B-R30482255458-118,FAIL,BF-118,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1440x1000,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:32,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,32,0,0,0,True,loaded,531.15
P2B-R30482255458-119,FAIL,BF-119,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1440x1000,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,450.88
P2B-R30482255458-120,FAIL,BF-120,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1440x1000,high-contrast,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,354.49
P2B-R30482255458-121,FAIL,BF-121,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1920x1080,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:44,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,44,0,0,0,True,loaded,523.56
P2B-R30482255458-122,FAIL,BF-122,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1920x1080,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:29,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,29,0,0,0,True,loaded,343.5
P2B-R30482255458-123,FAIL,BF-123,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1920x1080,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:36,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,36,0,0,0,True,loaded,525.08
P2B-R30482255458-124,FAIL,BF-124,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1920x1080,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,398.67
P2B-R30482255458-125,FAIL,BF-125,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1920x1080,dark,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,382.35
P2B-R30482255458-126,FAIL,BF-126,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1920x1080,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:44,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,44,0,0,0,True,loaded,556.84
P2B-R30482255458-127,FAIL,BF-127,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1920x1080,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:29,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,29,0,0,0,True,loaded,351.62
P2B-R30482255458-128,FAIL,BF-128,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1920x1080,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:36,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,36,0,0,0,True,loaded,478.69
P2B-R30482255458-129,FAIL,BF-129,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1920x1080,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,389.88
P2B-R30482255458-130,FAIL,BF-130,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,chromium,1920x1080,light,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial/empty local-persistence state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,360.28
P2B-R30482255458-131,FAIL,BF-131,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,chromium,1920x1080,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid calculation after route render,fixed-nav-overlap:44,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,44,0,0,0,True,loaded,497.44
P2B-R30482255458-132,FAIL,BF-132,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,chromium,1920x1080,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial India finance truth/unavailable-rule state,fixed-nav-overlap:29,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,29,0,0,0,True,loaded,353.69
P2B-R30482255458-133,FAIL,BF-133,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,chromium,1920x1080,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,valid indicator calculation after route render,fixed-nav-overlap:36,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,36,0,0,0,True,loaded,507.08
P2B-R30482255458-134,FAIL,BF-134,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,chromium,1920x1080,oled,dark,reduced,anonymous static visual preview,local storage reset before context; route-specific browser-local only,initial formula catalogue state,fixed-nav-overlap:26,,,,,test harness defect,"The harness counted any visible interactive rectangle intersecting the fixed bottom-navigation rectangle, including navigation descendants and content temporarily behind it after Playwright auto-scroll. It did not test whether final focusable content can scroll fully above the navigation.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,,26,0,0,0,True,loaded,386.01
