path,category,extension,bytes,line_count,sha256,binary,prohibited_font_binary,risk,recommended_action
data/PART19_ADVANCED_ASSET_INTELLIGENCE_TRACEABILITY.csv,other,.csv,31508,97,1c2b965efa975fd574f35e3fa5f5ef21e300d1f5585381497be89b743f91e9d7,false,false,,audit
data/PART20_WORKSPACE_PORTFOLIO_RESEARCH_TRACEABILITY.csv,other,.csv,75678,163,44445267797447a8d1c4ac27fe2ed88b03cc283e7d9b2e2d8f7f3ccd7b0a0d12,false,false,,audit
data/PART21_ONBOARDING_AUTOMATION_ATTRIBUTION_TRACEABILITY.csv,other,.csv,92660,241,9032005e98a91c05765aa71e266be37a5123fa769375fd06f96091bc1c82f0db,false,false,,audit
data/PART22_SOVEREIGN_LIVE_MARKETS_EXPERIENCE_TRACEABILITY.csv,other,.csv,23817,159,657f110e73cdfda33dba9cf5995be39311cc50eb974ee0c388035ebcdefe6ea4,false,false,,audit
data/RELEASE_A1_API_INVENTORY.csv,other,.csv,10152,146,77277d22a0c28211bac0449fe8aadb67f6b7bd46a23f7b2042294258fdba3ebc,false,false,,audit
data/RELEASE_A1_API_INVENTORY.json,other,.json,5292,151,aa6584f11f30bf5d348a25de7e4d6ec47780ac452db4201a5562dbee68b7790e,false,false,,audit
data/RELEASE_A1_CANONICAL_SCREEN_MAPPING.csv,other,.csv,537,8,7038094b4a04efedef81848279baf276730487a2df764a4477c7ea73d1d41ff0,false,false,,audit
data/RELEASE_A1_CAPABILITY_MATRIX.csv,other,.csv,6415,52,4facd22de05ed06c77a5efa09bb7326abeff325c4a9f63f60067e767014e8146,false,false,,audit
data/RELEASE_A1_CAPABILITY_MATRIX.json,other,.json,12134,353,b62b0bbd5318053c329b4033538ccfb35e95fd97e531580457f543064fe517b7,false,false,,audit
data/RELEASE_A1_ROUTE_INVENTORY.csv,other,.csv,2704,52,42f748d6d8223602525f82951a86f87623b2018078a021d50002bf4b65925667,false,false,,audit
data/RELEASE_A1_ROUTE_INVENTORY.json,other,.json,1133,57,7bc4f750bd8bd14b6b729d47cdd41fc601529f4c7ee299d0128bd1348aa259fc,false,false,,audit
data/RELEASE_A2_CAPABILITY_MATRIX.csv,other,.csv,1187,12,13e10efaf1c5f5a9cd84a502bef153e2d2c474235a55f3e563ecbb6d13a688eb,false,false,,audit
data/RELEASE_A3_API_INVENTORY.csv,other,.csv,11456,163,2e9945f41d9f47b0cfa6daa9ed725be57684c2fdc8a9c6348bb5f4195dd1d697,false,false,,audit
data/RELEASE_A3_API_INVENTORY.json,other,.json,29987,1134,b372692ae9100313ff7dff775ee366b0582cacaeb0d4a7be816f24093876e110,false,false,,audit
data/RELEASE_A3_CANONICAL_SCREEN_MAPPING.csv,other,.csv,4163,57,905400bebdb9b8d83cc0df442de911e61c3d5e613a3025b2eb60cb7ff4b20bf1,false,false,,audit
data/RELEASE_A3_CAPABILITY_MATRIX.csv,other,.csv,6849,69,0800405bb128d1e781bdc81e39bbbecccc49b1025a8250956ffcf9176a3a7c89,false,false,,audit
data/RELEASE_A3_CAPABILITY_MATRIX.json,other,.json,14864,476,cb01f28ce7b553bdbc8143a8a511a94c6e1ff419604501086df89e84ce7397e4,false,false,,audit
data/RELEASE_A3_ROUTE_INVENTORY.csv,other,.csv,3020,57,330c377bb17bb0e513aa8cd81665937da4fceaf7e836521520e268a0b2a4a4b0,false,false,,audit
data/RELEASE_A3_ROUTE_INVENTORY.json,other,.json,9414,392,d869fb072c7cd22163a8870c0594c7b9822b14cd242d7103acf9ce940eb05b12,false,false,,audit
data/RELEASE_A4_API_INVENTORY.csv,other,.csv,11780,167,d6ba29856d326ceab1e91af9dd6a5f056ec0ee5a6f29e9cc5f342b798ff4ddd8,false,false,,audit
data/RELEASE_A4_API_INVENTORY.json,other,.json,28405,1158,005864788592377223a4784a77e9e508fb22a80b4e7781fe1bb44459c9fa85e7,false,false,,audit
data/RELEASE_A4_CANONICAL_SCREEN_MAPPING.csv,other,.csv,6798,59,e947884850340e31c6c44ee883d220c43c7fee230b27c2968ef6ca4f82bcc169,false,false,,audit
data/RELEASE_A4_CAPABILITY_MATRIX.csv,other,.csv,9096,88,2f5cec2e4efad64d383d5e5ba085ac874673e82f53a76740b2829a7f4bda9301,false,false,,audit
data/RELEASE_A4_CAPABILITY_MATRIX.json,other,.json,18070,605,1770a09c168bcd71a61d746ff6405d94de92fb5f5e1e3820c1add1166130f528,false,false,,audit
data/RELEASE_A4_ROUTE_INVENTORY.csv,other,.csv,5414,59,1fac1ac3efe2cea4893b80118522af27303234339ce9eb8d4db0e77c3d52c672,false,false,,audit
data/RELEASE_A4_ROUTE_INVENTORY.json,other,.json,14073,573,ddb39444aff982e52b209672e361aee2cde58ac05b9849d2585471736748b102,false,false,,audit
data/RELEASE_A5_API_INVENTORY.csv,other,.csv,12537,177,28ba46a2d66c60ef695ee8619a6862147897e4ca3412b6d1310a0cd0327a8dd4,false,false,,audit
data/RELEASE_A5_API_INVENTORY.json,other,.json,30172,1228,2770d36c24124e1c9a9b42e6872219db7ebcc0180f7af53ca0d8a5803ccaf959,false,false,,audit
data/RELEASE_A5_CANONICAL_SCREEN_MAPPING.csv,other,.csv,7710,62,42881121a9379853963a821e75df203727e5050b025c5dd873968b9c980a0811,false,false,,audit
data/RELEASE_A5_CAPABILITY_MATRIX.csv,other,.csv,10902,103,52608b5b3661ccd0f98b93f356a6f920ee3062a7b91974a6e0343b09b0ceaf13,false,false,,audit
data/RELEASE_A5_CAPABILITY_MATRIX.json,other,.json,21447,710,90f0c2673b361de902989bb31f46d0b68b3122011b4a0a362ecb026a7efbfe2a,false,false,,audit
data/RELEASE_A5_ROUTE_INVENTORY.csv,other,.csv,5711,62,82c8f24240f8d4775d07b43ae3db2475ad6360138aeecdbf9b3a449c9be9664e,false,false,,audit
data/RELEASE_A5_ROUTE_INVENTORY.json,other,.json,14829,603,9ed747ad63c701c3a4b41591d75a57250162e413442dde521b2ded3439584245,false,false,,audit
deploy/staging/docker-compose.staging.yml,infrastructure,.yml,893,37,fea85aea554aa8cab0966b1a4b74999302ae4f305d2d5ceeefe5b5cf54d22b4f,false,false,,audit
deploy/staging/manifest.json,infrastructure,.json,1403,29,be46e914956b67170cf5db875c2279d52262dabb24aee4776c06247f7a38dc07,false,false,,audit
design/brand/QELLY_BRAND_USAGE_GUIDE.md,documentation,.md,554,8,331f2ab4a1e18940127c9bbfc0af8b8b71eb796fbdb320a1c5e7b270a5f042ae,false,false,,audit
design/brand/QELLY_LOGO_ACCESSIBILITY.md,documentation,.md,395,6,676e8203ea91ede765f3d77e352e83a06eeae5933d6ec79459e84989131c9dc0,false,false,,audit
design/brand/QELLY_LOGO_IMPLEMENTATION_STATUS.md,documentation,.md,462,9,f33f8b370876a95b963f7ec65241c952d10737f03d88a444be8f90e6aedeffff,false,false,,audit
design/brand/QELLY_LOGO_MOTION_SPEC.md,documentation,.md,432,6,ebd630958b6f8230dd63784a609d388c4b7f58a160e7abaccead64681c958e2b,false,false,,audit
design/brand/QELLY_LOGO_PHASE_BRIEF.md,documentation,.md,526,8,a4948cbfa7277b7ade30bf3472a2d5f4508a2c9e5a14943fe1e96b809aee8c29,false,false,,audit
design/brand/QELLY_LOGO_SOURCE_MANIFEST.json,documentation,.json,31799,608,822b457e1309d6432c26b15bdc61a80eb8a41497abf5ddb87118dd06b613ea22,false,false,,audit
design/brand/QELLY_LOGO_STANDARD.md,documentation,.md,755,16,8b219601faa491f8432c2a6b9aa6a24591a06d44defd4055056a18e4e98c9fb0,false,false,,audit
design/brand/QELLY_LOGO_TOKENS.json,documentation,.json,1046,47,b74fc046d8f62d278939688f4f74a4a43fcef4937eca620629a9940f50015429,false,false,,audit
design/brand/QELLY_PR13_FINAL_VISUAL_CORRECTION.md,documentation,.md,985,19,5faafd768e3f2433c26008722b46624269345d9949aa23f7aef11d416967b7c6,false,false,,audit
design/brand/QELLY_SELECTED_LOGO_AUDIT.md,documentation,.md,689,12,245ff4c43ef084ed288ecc538182b422dc65fd76f25172d36664b9e95bac9bc9,false,false,,audit
design/brand/QELLY_SOURCE_INSTALLATION_VERIFICATION.json,documentation,.json,135,6,7ee81016ea0aeb2a5cbb8079a1e019a15ff8dde6719c1f326403f03e3d4cb903,false,false,,audit
design/figma/QELLY_DESIGN_REVIEW_CHECKLIST.md,documentation,.md,5681,98,7eb95a1320784a03adf40c9aa45de45ba0591b955b032f30a8bad2bd4a8cd733,false,false,,audit
design/figma/QELLY_FIGMA_COMPONENT_MATRIX.csv,documentation,.csv,3133,22,5e733dd0a096da852c57bd75672997ba85365a5c9112891b23d31490b4610340,false,false,,audit
design/figma/QELLY_FIGMA_MASTER_SPEC.md,documentation,.md,5460,98,11c375a710f6b2577b8c21b40e0c8679970467b6cc5e56fb47cd289160add55b,false,false,,audit
design/figma/QELLY_FIGMA_SCREEN_MATRIX.csv,documentation,.csv,1069,14,3975b7b385ae4c1d017c6df45b30467ee9a393c3468e0a11169955a6385b2c73,false,false,,audit
design/figma/QELLY_IBM_PLEX_ALIGNMENT.md,documentation,.md,905,11,fd4a3a912e0594892ed1bdd74503697f346799ec90684133a5748a78dd86c02c,false,false,,audit
design/figma/QELLY_THEME_INTELLIGENCE_FIGMA.md,documentation,.md,851,10,c55c95ad06560a2879e703090ab6fbdad4453f1d66c8d402e78784c1f85f0106,false,false,,audit
design/handoff/QELLY_POST_MERGE_STATE.md,documentation,.md,3046,69,c4ef56ff9340d9d7d85a6653ce8bd62b9034540880e3983eca18c7e5501906ed,false,false,,audit
design/icons/QELLY_ICON_GUIDE.md,documentation,.md,1289,33,1268ac2c6f259da132fa697976117f6ae9d114c9c506f411399cca8b7037465f,false,false,,audit
design/QELLY_BRAND_FOUNDATION_FREEZE.md,documentation,.md,2730,57,03d9870090df4e43fe777cd9f83c982c6823d72efcbab602b93f712861360b42,false,false,,audit
design/reference/QELLY_EXPECTED_FULL_UI_WORKING.html,documentation,.html,50082,154,ad6740c65f06ed74482ed28af991cce79158b96c5b23a196925f9cb7ee2620f2,false,false,,audit
design/reference/README.md,documentation,.md,914,13,290c9f03c14e8be987cbbf4ab79c94041381ec149785890737543a9048168e4e,false,false,,audit
design/research/CURRENT_TYPOGRAPHY_AUDIT.md,documentation,.md,3922,72,1c16e41b07fe53b80e38728e7b60a0987a79cea322fe8c064f01e8c5c4a50e64,false,false,,audit
design/research/CURRENT_TYPOGRAPHY_COMPUTED.json,documentation,.json,1746,40,a52365e64ddbec435e9de860739762c7ca19b770ffeb62b68ef091afc2de26f9,false,false,,audit
design/research/QELLY_SYNTHESIS_DECISIONS.md,documentation,.md,2890,28,48e64c5b9df46fa39753baeee4f3feab6465cb3fd7b48137e138b03012680456,false,false,,audit
design/research/QELLY_WORLDQUANT_ARKHAM_FONT_DECISION.md,documentation,.md,2124,32,157efbf0695bcefd687722a9dde265ce1d2c150956514e2de033024b3c0841b5,false,false,,audit
design/research/REFERENCE_COMPUTED_STYLES.json,documentation,.json,2565,52,f9b01248366589bffeca1c215165847d6d4d70dc2c057d74095c483674b2c614,false,false,,audit
design/research/REFERENCE_FEATURE_INVENTORY.csv,documentation,.csv,2910,15,3a640c05fb1ce0d1ce2696eade3f19bead13def767a17994c64401a50c323562,false,false,,audit
design/research/REFERENCE_LAYOUT_METRICS.json,documentation,.json,1959,47,d3b5274d581d1709f051ee834a1d1bd1e3cde9bafbbd4142e99004c6322096d0,false,false,,audit
design/research/REFERENCE_MOTION_INVENTORY.json,documentation,.json,1604,39,39cb62cddd5d803bd2f2cb01e80de1cd7bc76cab9ff2334a32c68da056c0efbe,false,false,,audit
design/research/REFERENCE_SCREENSHOTS/README.md,documentation,.md,662,8,0dc42aa4485253aa6897fc26cc728d90eafb342f36703df42d01a72f0d530262,false,false,,audit
design/research/REFERENCE_UI_FORENSICS.md,documentation,.md,4072,67,c23630ad946c3d4b100879dca52ad050f40b77bfc833d4ee61ad76c807678782,false,false,,audit
design/review/known-differences.json,documentation,.json,2104,28,85219a1691812063baff06172a7ce538701c80c2a60c01defb8e439aea4cb9cc,false,false,,audit
design/review/VISUAL_FAILURE_REPORT.md,documentation,.md,1615,24,601fb79e06a2a98740ae4d3d3bc76286affbd780df3530ae636c4ec4510b1db9,false,false,,audit
design/review/VISUAL_QA.md,documentation,.md,1897,43,004fc5485cb781b087cbdfab7f534def26468026b249d10b2f5205d8b5e00ebc,false,false,,audit
DESIGN_REBUILD_README.md,other,.md,1202,38,af24630b9182f69eb74b7d7d4d589457f9ff89b19d39a782f13c0b11e2ef94ce,false,false,,audit
docker-compose.yml,other,.yml,4615,129,ce4c35b2c618d90cb54aead53f0675144f6b4dd6b576f29761ab6af4bb973782,false,false,,audit
Dockerfile,other,[none],667,23,fddec10dddc3dbd6860ed67b2152925dc2797c86b117170934aeb7a8e550ea91,false,false,,audit
Dockerfile.ops,other,.ops,406,14,97471678e717ba0cfde342f20fccc45a306216debc291a4f62305d354825b797,false,false,,audit
Dockerfile.worker,other,.worker,459,15,0a7f2f43808eadb8d17e35cfaf2989fed48e4324c0f23309570ded3e03af76d7,false,false,,audit
docs/00_EXECUTIVE_RELEASE_SUMMARY.md,documentation,.md,1633,27,de4ada278576bcbe0b2f60efd044c639f4a5b61a8ad8e2ba00a65cc03cd3868f,false,false,,audit
docs/01_WAVE0_BASELINE_FREEZE_REPORT.md,documentation,.md,496,12,5e3266238667fe6e612188c45f300442606152a8fdc9ddfb4fe7af1d8170f343,false,false,,audit
docs/02_WAVE1_DESIGN_OS_IMPLEMENTATION_REPORT.md,documentation,.md,658,13,5177242fd35b5033e863e9b2bce5138b354c8adfc08ff1727472452721eabbc7,false,false,,audit
docs/03_ARCHITECTURE_AND_MODULE_MAP.md,documentation,.md,1696,28,fd542d819c500431883d727ed55018b77975cf5714f8467306f579620f40b649,false,false,,audit
docs/04_API_REFERENCE.md,documentation,.md,3966,99,5431c5b04e6060e9e4871860b1c6c958a7556f8f8850a5dd0a17f9baf01c1d02,false,false,,audit
docs/05_PARITY_AND_MIGRATION_CHECKLIST.md,documentation,.md,764,17,4d398838f735840038db5248c25739beb4fbae6c4007bd75b1bc9bf8ad8079f7,false,false,,audit
docs/06_WAVE2_IDENTITY_SECURITY_CONTRACT.md,documentation,.md,883,17,3348a264b0cf490a406c770a1d39e687319fa80d63b615d4141345637d99ecbd,false,false,,audit
docs/07_WAVE3_PROVIDER_ENTITLEMENT_INSTRUMENT_CONTRACTS.md,documentation,.md,1165,20,c739706ddf9bd7c3b56230d948067dbae24b0104e8be71930e9df4ab6137b0a4,false,false,,audit
docs/08_FIGMA_AND_DESIGN_HANDOFF_SPEC.md,documentation,.md,784,16,807bbc317ebfa420152a5c690666754d1f576d78922e16a2613bf097f0f86f3e,false,false,,audit
docs/09_WINDOWS_RUNBOOK.md,documentation,.md,650,32,b60c0bf8b2e33eca94377218cdd6165c1bedc56fbc827bb320b10408f5dfa71d,false,false,,audit
docs/10_VALIDATION_REPORT.md,documentation,.md,1563,31,9b2a9a53a44ee314d8f2c55723b12774a44ac66f2a866615c7a022a48b14cac1,false,false,,audit
docs/11_RELEASE_NOTES_AND_KNOWN_LIMITATIONS.md,documentation,.md,2153,35,9546617dd771f32aa8d2fa3d092d6f649d36aa429301126e2e3c9248e82c1c99,false,false,,audit
docs/12_TRACEABILITY_SUMMARY.md,documentation,.md,1053,21,aa8c8cc319bf5575ed811c77d46e7c39b0cf56d913ca5deb0a3cc95ea9b0abe7,false,false,,audit
docs/13_PART15_IMPLEMENTATION_DECISIONS.md,documentation,.md,964,11,fdf72f7237d4b1629ec033689797f6a87f1ccb2e812692da8163a257ab2a8fcf,false,false,,audit
docs/14_PART16_TIMESERIES_STREAMING_OBSERVABILITY.md,documentation,.md,2728,38,280a8a1f1b65bc9438f88b9b82420bbea1a002c0cda47f4d426b5f017ba12319,false,false,,audit
docs/15_PART17_PUBLIC_DISCOVERY_SEARCH.md,documentation,.md,2331,34,d3b902cae5a88b974a9d9ccea637a1f1e3ff6757588480f939d0c38420d1353b,false,false,,audit
docs/16_PART18_HARDENED_FOUNDATION_WAVE6.md,documentation,.md,2036,30,4b6c813c6017d999dc75fed5f95634ee8bb16d0157af33131106e6013178f744,false,false,,audit
docs/17_PART19_ADVANCED_ASSET_INTELLIGENCE.md,documentation,.md,1981,28,65b840d8defca3197c6a29f50db6b67480925e45b706e5b4186d7be80b4c307a,false,false,,audit
docs/18_GITHUB_REPOSITORY_AND_DEPLOYMENT.md,documentation,.md,2790,45,bfe3c4f0d9bdf09a29e83e50c001cdc99190091cf86acb4149cb0762f0e68aaa,false,false,,audit
docs/19_PART20_WORKSPACE_PORTFOLIO_RESEARCH.md,documentation,.md,2625,57,157209182331b820fac125a39e5c3c85ff7f7d0dcf299977d44d73f96533a42f,false,false,,audit
docs/20_PART21_ONBOARDING_AUTOMATION_ATTRIBUTION.md,documentation,.md,2839,40,4ef9264ba2c191406a67a026eb42603143065d1f37ca351e7d335b50ac27072c,false,false,,audit
docs/21_PRODUCTION_DATABASE_MIGRATION_CONTRACT.md,documentation,.md,1686,25,bcdf447d94f890b101920751ac4f0944552ec66cf79249e8d6a02c73cb03adfb,false,false,,audit
docs/22_SOVEREIGN_BRAND_LIVE_MARKET_ARCHITECTURE.md,documentation,.md,3065,62,55fe45e27241db17a6af42760bb6c62333a48f3e50f7fb231a2734e174abf989,false,false,,audit
docs/23_PART22_SOVEREIGN_EXPERIENCE_DESIGN_SYSTEM.md,documentation,.md,2333,39,f55c26fabae3e0ceefb409ae16bffcba94329492724889e85cdc2ae1a3ec56bb,false,false,,audit
docs/ACCESSIBILITY_REPORT.md,documentation,.md,590,8,8c731caede9d7d78c07776c4a16acba821623d94d30b117656f98216014d465e,false,false,,audit
docs/adr/ADR-0001-public-beta-truth-model.md,documentation,.md,969,19,bbbcd0fc84604b51894e241ffcb6358c5115d0968e723b87c1dd257717629a35,false,false,,audit
docs/adr/ADR-0002-provider-adapter-boundary.md,documentation,.md,1297,27,0c7393107c359e1862c58e645f1dd7c09b72abeaf6f66fc46007afd3fbe40c8a,false,false,,audit
docs/adrs/0001-baseline-and-release-label.md,documentation,.md,357,6,b17ab2897445aefe5a915f2ed07320f2c820f8a2b9abedddab0a9df4fb9e27b7,false,false,,audit
docs/adrs/0002-database-adapter-boundary.md,documentation,.md,378,6,b39bcc1cc67dd8c321ddaa99e48f6d8d2cc70077801049cd0f74a62d80157549,false,false,,audit
docs/adrs/0003-cookie-session-identity.md,documentation,.md,316,6,34898431d417be781e68a0b20e813747bb2fefaad0792d1424d8aaa1db8eabfc,false,false,,audit
docs/adrs/0004-persistent-jobs.md,documentation,.md,291,6,b9435fe2936cb5593dd9cb3f3136426742146723e089bc4b23149d8f6fe00f36,false,false,,audit
docs/adrs/0005-incremental-domain-migration.md,documentation,.md,259,4,a231a6253a280e34c488e7e417f24412d2812c684eb1d459364a36006b8090f1,false,false,,audit
docs/adrs/ADR-024-A2-IDENTITY-IMPORT-DELIVERY.md,documentation,.md,334,4,f130df7a13af2ca65e16be8addec4ff87b644726c303b181b82ffb2a3b2355e0,false,false,,audit
docs/adrs/ADR-025-A3-PASSKEYS-STORAGE-DELIVERY.md,documentation,.md,1060,20,93c6eb12fde3c35891cbf29a0bc8e067200e05f6da5efb3235e27b8749963ebe,false,false,,audit
docs/adrs/ADR-025-A4-RECOVERY-QUARANTINE-READINESS.md,documentation,.md,664,11,7fe70ced88b41ef62a8ff0d1c1f3e60d0b36cd627fb2b6efdd8479f3201d5113,false,false,,audit
docs/adrs/ADR-026-A5-PLATFORM-HARDENING.md,documentation,.md,514,8,5160d50a09dd5e25b74fd93036ea61980bb2d839f90dbc0b1549f72eb848f951,false,false,,audit
docs/ARCHITECTURE.md,documentation,.md,1117,16,a27231978787b3fd36f90f9eea87d3638807658b0a2b2ce38586eaaa7b806688,false,false,,audit
docs/BROWSER_VALIDATION_REPORT.md,documentation,.md,413,12,9e12b2f781ae8883d53c9cfef8021ac5d17d06f15a53677d073155d73120a637,false,false,,audit
docs/CHANGELOG.md,documentation,.md,1377,34,2cdceb2dd4a348a32876979a1137e3f8283ab1257c2264d30a8630e72c5166f4,false,false,,audit
docs/CURRENT_STATE_AUDIT_A2.md,documentation,.md,1255,25,720bb6ae5ab7feccd29de900076675014c264d8d5c7f68cced7f38d6376024e1,false,false,,audit
docs/CURRENT_STATE_AUDIT_A3.md,documentation,.md,2156,44,0d5b44c764cdd865ac10f128496b1c5d46e2d85c6593fb430c1ed46507ae3c12,false,false,,audit
docs/CURRENT_STATE_AUDIT_A4.md,documentation,.md,1314,30,9e78e23dcf3ff61390425cc79c92611c3a97ee446bbd4d56310da4fb0013f3cb,false,false,,audit
docs/CURRENT_STATE_AUDIT_A5.md,documentation,.md,2494,39,40d8079ce59028959ca6656ce26ca3d866b02570be9dad41b6e6e839f53f0df5,false,false,,audit
docs/CURRENT_STATE_AUDIT.md,documentation,.md,3323,62,69596a6655a82032a9c8262f3e036ed942129335601a639b2d2fd778b3534190,false,false,,audit
docs/DATA_PROVENANCE.md,documentation,.md,723,21,e7a6c475db77f24935550fa1994a25ade867e134c71b8aa767d852e05107b01f,false,false,,audit
docs/deployment/BACKUP_RESTORE_RUNBOOK.md,documentation,.md,1513,28,906d47e871852b908690ba392b79ff3fdebfc2717f7b4ed634bdadec370232b6,false,false,,audit
docs/deployment/BRANCH_PROTECTION_RUNBOOK.md,documentation,.md,1015,16,b0868cdaff06fdb4ade09bcdc3673b6e1b68e60a355a17b8560a10ad70a5c884,false,false,,audit
docs/deployment/DEPLOYMENT_DEPENDENCY_MAP.md,documentation,.md,4372,56,dca530c1a8d86021c15fc0e7f3a0de710a3d521fbe89480fcfa6ab564ffe589b,false,false,,audit
docs/deployment/ENVIRONMENT_REFERENCE.md,documentation,.md,2255,55,e9e2d5f9d828f4ec05fd662b86391c274b10db4481c0b21503e837c5d0a8252c,false,false,,audit
docs/deployment/PREVIEW_VERIFICATION_RUNBOOK.md,documentation,.md,3334,59,d7de4df99a6d80383cfc5b5f38b6de1829fbd6c100714ab4695ac5d006e93f67,false,false,,audit
docs/deployment/PRODUCTION_DEPENDENCY_POLICY.md,documentation,.md,1176,19,6b13ebd22b26cbce3c86a4c224cb3dafecbf1fda01a80a302a3d7b743508e879,false,false,,audit
docs/deployment/ROLLBACK_RUNBOOK.md,documentation,.md,728,12,f2050f294effb26f75305ed755ced780bd718debd4c52c1f7275e8325eab761a,false,false,,audit
docs/deployment/VERCEL_IMPORT_CHECKLIST.md,documentation,.md,1100,19,31a73e464fbb56429c16ea0511e3569a7b75a6dbbfa8c9fcc1eb3c84c6645673,false,false,,audit
docs/DEPLOYMENT_RUNBOOK.md,documentation,.md,1934,28,27d6e2b20a03897cd4133c5d3cb3b7e1943b3965fa8fc2f34cae88843e391128,false,false,,audit
docs/DEPLOYMENT_STATUS.md,documentation,.md,1871,28,d8c3eedde06d6f594470ade12514ebe1c7b62094c83839d5fdedc70c5830d12b,false,false,,audit
docs/PROVIDER_LICENSING_MATRIX.md,documentation,.md,1705,19,29942751a06e4dc97ba6db606f326f54c05f8c02303054f91d69f377228c392a,false,false,,audit
docs/public-beta/BETA_READINESS_DASHBOARD.md,documentation,.md,2122,27,521bd146910f54bb558aeb35a864981061be2a76d10445384ffc6b334a5fea05,false,false,,audit
docs/public-beta/MIGRATION_ROLLBACK.md,documentation,.md,1601,34,4c3f0993f7ed0aeb90826375d4036daab8a08575c8ba5f63a02e5e10b86b038b,false,false,,audit
docs/public-beta/PUBLIC_BETA_BOOTSTRAP.md,documentation,.md,1509,33,6eee7c50eaa8d60733d3aaf6ed007ccd02dbef472c432518d159586c232be487,false,false,,audit
docs/public-beta/RELEASE_DEPENDENCY_GRAPH.md,documentation,.md,1874,55,f0ca6468bfd2897e0e2ff1eb7c9cd51c573710a2c35334446261b4600d50b83d,false,false,,audit
docs/QELLY_CAPABILITY_MATRIX.csv,documentation,.csv,3216,22,0760907fd4872a873f95373253f6a73b95ff87525764626bcff6e78d7adc846d,false,false,,audit
docs/QELLY_IMPLEMENTATION_STATUS.md,documentation,.md,4481,59,7f6c8094f1dc958c5418360db349dc1571505d2f9a2adfc8897de03e5d0e14c6,false,false,,audit
docs/QELLY_RECOVERY_LEDGER.md,documentation,.md,7910,116,d72c910fe876581da700c5b55735cad40f39a6726a5bc88a970ee4c859beb761,false,false,,audit
docs/RELEASE_A1_10_GATE_VALIDATION_REPORT.md,documentation,.md,3331,63,e84483a750bbb402fef526b2f159064d89d9e04f1292b7f71f80283fb0919d45,false,false,,audit
docs/RELEASE_A1_ACCESSIBILITY_REPORT.md,documentation,.md,679,12,564d3397199ae3b5c340f99823ee6fa9dcbf0afc1c56e9b2678791f7919e9b22,false,false,,audit
docs/RELEASE_A1_COMPLETION_MATRIX.md,documentation,.md,944,15,5ca3cc2dc249f4cf19d0f42f1726a43d4843443bc8c878b31236414054fd08c1,false,false,,audit
docs/RELEASE_A1_DESIGN_HANDOFF.html,documentation,.html,5569,2,2f1d4218598531a7fae6169d5976f3809ae5eddcef7befe11308f0a2b77a71fc,false,false,,audit
docs/RELEASE_A1_FIGMA_HANDOFF.md,documentation,.md,757,15,1c4a894bed2df3cf69787f58979eeb293025d10c713ef2af36c735424245474b,false,false,,audit
docs/RELEASE_A1_PERFORMANCE_REPORT.md,documentation,.md,600,8,451fa66d027c25352bfc971f5d51e5ad891427c75f0a95cdaa9c0e847cbd9764,false,false,,audit
docs/RELEASE_A1_RELEASE_NOTES.md,documentation,.md,884,20,fb5d47fbfb71eff9f20ceb033d26afd8935bcb129dea3bc3485a18594d0107ff,false,false,,audit
docs/RELEASE_A1_RUNBOOK.md,documentation,.md,838,22,886984486bfaf7f1dba2fffd8961b38d889e55cb041fe3ed30f27e23d8647902,false,false,,audit
docs/RELEASE_A1_SECURITY_REPORT.md,documentation,.md,1134,22,c7bfbb9cbef84a4c31a446b5227989a0bbe4cf34d3a541d42a6c26350485f36a,false,false,,audit
docs/RELEASE_A1_TEST_REPORT.md,documentation,.md,450,10,80f867b7f2fd506faf5fb78e9dd3adfb8500611cbc42e4bbc3f5dcf03ca631b6,false,false,,audit
docs/RELEASE_A2_10_GATE_VALIDATION_REPORT.md,documentation,.md,1246,15,6b3bbb74fa951382b8d0029b8f89a464dfb7274cd9428295735268de32679230,false,false,,audit
docs/RELEASE_A2_DESIGN_HANDOFF.html,documentation,.html,1436,2,80f20e1f3fa74761517cdc59628157d7d250e6e8c8e41ffcdfd1161bb9d743e3,false,false,,audit
docs/RELEASE_A3_10_GATE_VALIDATION_REPORT.md,documentation,.md,2988,77,b190a8e999262f82831f72985b770438670ff3fa7dd4473c803525764fb5efd6,false,false,,audit
docs/RELEASE_A3_ACCESSIBILITY_REPORT.md,documentation,.md,539,11,73b66b3eb56653254f61236a25bc9195ca6901f5475428a08d964cc37936ba14,false,false,,audit
docs/RELEASE_A3_COMPLETION_MATRIX.md,documentation,.md,760,11,acef2029d9239b977e2dd57f23361856d2825637568ddfb0c6be10c63d19635b,false,false,,audit
docs/RELEASE_A3_DESIGN_HANDOFF.html,documentation,.html,5494,2,3d3b0b19680eea48772b5e4f3a6df568019717726b43a9b6bf99f7f7edf82bb1,false,false,,audit
docs/RELEASE_A3_PERFORMANCE_REPORT.md,documentation,.md,463,10,ef1677551a2d1c1c734db36a944addf6dc951fb9d5a282f83839b399cbb4f43c,false,false,,audit
docs/RELEASE_A3_RELEASE_NOTES.md,documentation,.md,780,20,b5705e6c19bc5b7ebfca1f27fbcd1a4b67a38b943ca05e62dc693c6f85a7a042,false,false,,audit
docs/RELEASE_A3_RUNBOOK.md,documentation,.md,806,37,a3f7977232aaa43e4df8c7a3ec1b60dcc356ea125aa1294b73878a7c8518ca9c,false,false,,audit
